group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
proof 10k,,200000,,,1032180000.0,ns,1
proof 10k,,200000,,,1039640750.0,ns,1
proof 10k,,200000,,,1040009833.0,ns,1
proof 10k,,200000,,,1049235750.0,ns,1
proof 10k,,200000,,,1042998250.0,ns,1
proof 10k,,200000,,,1041749041.0,ns,1
proof 10k,,200000,,,1044543458.0,ns,1
proof 10k,,200000,,,1046998000.0,ns,1
proof 10k,,200000,,,1034553000.0,ns,1
proof 10k,,200000,,,1041752208.0,ns,1
