group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
insert 10k,,500000,,,6621808916.0,ns,1
insert 10k,,500000,,,6616128041.0,ns,1
insert 10k,,500000,,,6608553041.0,ns,1
insert 10k,,500000,,,6621512208.0,ns,1
insert 10k,,500000,,,6612161375.0,ns,1
insert 10k,,500000,,,6613705666.0,ns,1
insert 10k,,500000,,,6606457958.0,ns,1
insert 10k,,500000,,,6622467166.0,ns,1
insert 10k,,500000,,,6617438833.0,ns,1
insert 10k,,500000,,,6601873000.0,ns,1
