group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
insert 10k,,100000,,,6689054000.0,ns,1
insert 10k,,100000,,,6668558458.0,ns,1
insert 10k,,100000,,,6685376000.0,ns,1
insert 10k,,100000,,,6695012208.0,ns,1
insert 10k,,100000,,,6661672666.0,ns,1
insert 10k,,100000,,,6629867375.0,ns,1
insert 10k,,100000,,,6690086291.0,ns,1
insert 10k,,100000,,,6725296708.0,ns,1
insert 10k,,100000,,,6726441583.0,ns,1
insert 10k,,100000,,,6709982666.0,ns,1
