group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
proof 10k,,2100000,,,1052450416.0,ns,1
proof 10k,,2100000,,,1070317750.0,ns,1
proof 10k,,2100000,,,1058983125.0,ns,1
proof 10k,,2100000,,,1049330083.0,ns,1
proof 10k,,2100000,,,1041918666.0,ns,1
proof 10k,,2100000,,,1058965708.0,ns,1
proof 10k,,2100000,,,1051059458.0,ns,1
proof 10k,,2100000,,,1051845458.0,ns,1
proof 10k,,2100000,,,1048776375.0,ns,1
proof 10k,,2100000,,,1049240625.0,ns,1
