group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
proof 10k,,700000,,,1039887083.0,ns,1
proof 10k,,700000,,,1038610250.0,ns,1
proof 10k,,700000,,,1041500875.0,ns,1
proof 10k,,700000,,,1043454458.0,ns,1
proof 10k,,700000,,,1047773208.0,ns,1
proof 10k,,700000,,,1048590791.0,ns,1
proof 10k,,700000,,,1049064000.0,ns,1
proof 10k,,700000,,,1056417541.0,ns,1
proof 10k,,700000,,,1052141166.0,ns,1
proof 10k,,700000,,,1055280500.0,ns,1
