group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
proof 10k,,1200000,,,1042769958.0,ns,1
proof 10k,,1200000,,,1028276791.0,ns,1
proof 10k,,1200000,,,1042985416.0,ns,1
proof 10k,,1200000,,,1041761833.0,ns,1
proof 10k,,1200000,,,1035631250.0,ns,1
proof 10k,,1200000,,,1041574458.0,ns,1
proof 10k,,1200000,,,1035198958.0,ns,1
proof 10k,,1200000,,,1043959416.0,ns,1
proof 10k,,1200000,,,1037086500.0,ns,1
proof 10k,,1200000,,,1033786416.0,ns,1
